"","fips","usps","cendiv","cenreg","year","shoot","adjshoot","prisoners","inc","unemp","divorced","highschool","veteran","legis_control","biennium","pop_all","urban_pct","black_pct","hisp_pct","elder_pct","under25_pct","gun_murder_rate","police_emp","hunters","laws","bills","laws_tighten","laws_loosen","demleg","repgov","repleg","splleg","had_reg_session","fatal","adjfatal","pc_fatal","news","fatalXdemleg","shootXdemleg","fatalXrepleg","shootXrepleg","fatalXsplleg","shootXsplleg","handgun_wait","longgun_wait","transaction_age","possess_age","buysell_atleast18","buysell_atleast21","possess_atleast18","possess_atleast21","handgun_permit","bgcheck_none","bgcheck_handgun","bgcheck_all","assault_ban_any","magban","ccw_none","ccw_shall","ccw_may","ccw_ban","pct_0to14","pct_15to17","pct_18to24","pct_25to34","all_gun_acc","all_gun_hom","all_gun_sui","all_gun_unk","all_sui","cook"
"11",1,"AL",6,3,1999,0,1,5.41596050401592,16.0198,4.73076915740967,10.1499643325806,81.0995559692383,11.4344596862793,1,1,4369862,43.8396982684414,26.0586261076437,1.03776732537549,12.9970237046387,34.456717397483,6.61378497885282,3.4124647414495,62.3646696394531,6,16,1,1,1,0,0,0,1,0,14,0,0,0,0,0,0,0,0,2,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20.9489498138428,4.36146402359009,9.94893836975098,13.7314586639404,51,293,435,8,555,78.3783783783784
"12",1,"AL",6,3,2000,0,1,5.73472773856721,16.2475,4.5846152305603,13.2001953125,77.4567794799805,11.1598625183105,1,0,4452173,43.651098468665,26.08735105307,1.72985191725479,13.0471120506773,35.1405257612406,6.61104989768613,3.39452218051724,61.0634402571508,9,24,1,1,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1.16393446922302,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20.8827247619629,4.3245849609375,9.93321704864502,13.4733762741089,34,294,427,9,583,73.2418524871355
"13",1,"AL",6,3,2001,0,0,5.9478909865938,16.3868,5.12307691574097,13.0412015914917,80.2081069946289,11.2391796112061,1,1,4467634,44.1509100316838,26.1302291100838,1.918733719011,13.068013181026,35.1052033358149,6.75973009427361,3.42530296796918,62.2369692772506,8,26,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20.7663612365723,4.31199169158936,10.0268507003784,13.1825704574585,41,302,387,7,512,75.5859375
"14",1,"AL",6,3,2002,0,0,6.10345017699425,16.5149,5.90000009536743,12.3726902008057,78.8699722290039,10.8283233642578,1,0,4480089,44.6507215947028,26.1528733022938,2.10216805960774,13.0712805035793,34.9824969995016,6.51772766121387,3.03855570726385,61.078697320522,3,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20.617582321167,4.30580711364746,10.0591077804565,13.0281114578247,45,292,381,6,514,74.124513618677
"15",1,"AL",6,3,2003,1,1,6.20185540506243,16.7445,6.01538467407227,11.8811454772949,79.8642120361328,11.3363285064697,1,1,4503491,45.1505331577216,26.1663229703357,2.29759535435954,13.1092079455693,34.8536724065841,7.15000873766596,3.39425570074416,60.004338856234,8,11,2,1,1,1,0,0,1,4,10,0.0888199843188318,0.025,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20.4506683349609,4.26533555984497,10.1376686096191,12.9479331970215,38,322,399,5,521,76.5834932821497
"16",1,"AL",6,3,2004,0,1,5.93723438325267,17.3576,5.68461513519287,12.0797920227051,82.4452209472656,10.1499490737915,1,0,4530729,45.6503447207405,26.1850797079234,2.5003481779643,13.1066325088082,34.6874862742839,5.7827338602684,3.19507081531471,60.3960201548139,8,14,1,0,1,1,0,0,1,0,4,0,0,4,1,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20.3003101348877,4.27988529205322,10.107292175293,12.8844604492188,31,262,375,9,541,69.3160813308688
"17",1,"AL",6,3,2005,0,0,5.86283222150617,17.5628,4.49230766296387,12.5949945449829,80.9185409545898,9.8298864364624,1,1,4569805,46.1501562837594,26.1950345802501,2.73145134201569,13.1756606682342,34.4740968159473,6.98060420521226,2.79793120275373,59.133595415997,3,10,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20.086612701416,4.36145544052124,10.026029586792,12.8196058273315,37,319,369,6,535,68.9719626168224
"18",1,"AL",6,3,2006,0,0,6.04215052945778,17.8158,4.03076934814453,12.8520746231079,82.0613021850586,11.6505432128906,1,0,4628981,46.6499678467783,26.2580684604236,2.97780440230798,13.2443835911187,34.2604992329845,7.1938078812594,3.39318739912737,57.7565559245113,5,12,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,19.9324645996094,4.40978240966797,9.91825199127197,12.7687063217163,37,333,400,8,580,68.9655172413793
"19",1,"AL",6,3,2007,0,0,6.16883950659556,17.958,3.98461532592773,12.5689392089844,84.1399002075195,10.5956449508667,1,1,4672840,47.1497794097972,26.2713895618082,3.22399226166528,13.312460944522,34.13966666952,8.08929901301992,3.49830081920203,55.4782530538174,11,22,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,19.8320503234863,4.39938020706177,9.90823554992676,12.7043085098267,24,378,396,13,592,66.8918918918919
"20",1,"AL",6,3,2008,0,1,6.3498711162675,17.7887,5.66153860092163,12.5439434051514,83.7258911132812,9.25182437896729,1,0,4718206,47.6495909728161,26.3153622372571,3.46972980832121,13.499707304005,34.0247543239952,7.39687923757462,3.42757395501595,54.2415909775877,3,24,1,0,1,1,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,19.7326488494873,4.32155799865723,9.97054767608643,12.6907558441162,32,349,424,14,604,70.1986754966888
"21",1,"AL",6,3,2009,1,1,6.53140078748399,17.4535,11.0307693481445,12.7966375350952,82.5513000488281,9.4144868850708,1,1,4757938,48.1494025358351,26.3203723966138,3.7099684779415,13.6412244127603,33.8608027258867,6.66255003743218,3.5555318291243,55.6207331831562,9,25,1,1,1,1,0,0,1,10,4,0.210175080045179,0.211111111111111,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,19.595630645752,4.24225807189941,10.022912979126,12.7271728515625,28,317,479,5,673,71.1738484398217
"22",1,"AL",6,3,2010,0,1,6.5999111542385,17.6577,10.5384616851807,13.7107353210449,83.7124557495117,8.20295715332031,1,0,4785822,48.649214098854,26.3593798515699,3.90083459017072,13.7965432061619,33.6640184277643,5.92082910018461,3.38604319174428,55.3112923965831,5,16,3,0,1,1,0,0,1,0,4,0,0,10,1,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,19.4832992553711,4.14800214767456,10.0327177047729,12.762279510498,35,283,454,9,679,66.8630338733431
"23",1,"AL",6,3,2011,0,1,6.62203659332798,17.6809,9.66153812408447,14.2036600112915,84.8545074462891,9.3865442276001,0,1,4801695,49.149025661873,26.4023641651542,3.97719971801624,14.004013166184,33.4892366133209,6.08118591455726,3.37068472695579,112.480696920567,8,15,1,0,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,19.3699512481689,4.07435274124146,10.0449323654175,12.7956066131592,25,292,452,15,654,69.1131498470948
"24",1,"AL",6,3,2012,0,0,6.67381562658018,17.7834,7.96153831481934,14.8946743011475,86.739631652832,11.2387580871582,0,0,4817484,49.6488372248918,26.4666161838835,4.01583067011743,14.51871973005,33.2649366349738,6.35186333779209,2.64557183791373,109.541204495957,7,19,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,19.220365524292,3.96968626976013,10.0748853683472,12.806809425354,14,306,500,9,724,69.060773480663
"25",1,"AL",6,3,2013,0,1,6.66343124818473,17.7895,7.23076915740967,13.2347326278687,86.2247314453125,10.2095222473145,0,1,4833996,50.1486487879108,26.5738738716375,4.06787676282728,14.9197682414301,33.0409872080986,6.55772160341051,2.93194284811158,109.66641263253,12,32,1,1,0,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0.419178068637848,0.580821931362152,0,19.0300521850586,3.9400942325592,10.070839881897,12.8376188278198,25,317,504,7,721,69.9029126213592
"26",1,"AL",6,3,2014,0,0,6.5744527596019,17.9917,6.7846155166626,13.4304046630859,85.7060241699219,9.12235355377197,0,0,4849377,50.6484603509298,26.6673430422093,4.13793359435655,15.3407747015751,32.7342460691342,6.02139202623347,2.36215909796248,104.632615694758,4,10,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,18.8933334350586,3.94611525535583,9.89479637145996,12.9168548583984,29,292,479,9,715,66.993006993007
"27",2,"AK",9,4,1989,0,0,3.78322659882446,19.9881,7.03076934814453,13.0749340057373,86.9163131713867,16.8636627197266,2,1,547152,40.5418591303053,4.10617909864005,3.14684611743376,3.86180830590347,42.2792162338505,4.20135831741079,2.50570225458374,152.226437991637,0,1,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27.4969387054443,4.2136812210083,10.5665512084961,20.720251083374,44,23,64,0,89,71.9101123595506
"28",2,"AK",9,4,1990,0,0,3.76048597049465,19.8705,7.2384614944458,11.298942565918,86.4516296386719,15.4530744552612,2,0,553120,40.339209843594,4.15804888631762,3.25336274226208,4.06096326294475,42.213805322534,2.18188958911383,2.59256580850448,150.970856233729,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27.9168243408203,4.16436243057251,10.0352439880371,20.314302444458,45,12,48,1,70,68.5714285714286
"29",2,"AK",9,4,1991,0,0,3.57649141975818,19.3035,8.4769229888916,13.3277864456177,87.0326995849609,15.8032579421997,2,1,569273,40.7343178448343,4.05956368912631,3.2757569742461,4.23329404345542,41.8899192478828,2.9801556693079,2.73506735784061,166.440354627745,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27.7839260101318,4.16665935516357,9.46048069000244,19.7434902191162,29,17,53,0,73,72.6027397260274
"30",2,"AK",9,4,1992,0,0,3.5855847569212,19.3773,8.9307689666748,12.7638731002808,89.9169006347656,16.3872299194336,2,0,587073,41.1294258460747,4.17818567707934,3.32514014441134,4.34613753315175,41.4742289289407,3.56301186482951,2.34212781034045,159.12501511737,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.36065578460693,16,0.297814220190048,0,0,0,0,1,0,0,0,0,0,0,0,1,27.1710910797119,4.23143815994263,9.2355489730835,19.1945114135742,17,21,59,0,90,65.5555555555556
"31",2,"AK",9,4,1993,0,0,4.10222565423715,19.4544,7.692307472229,14.5903902053833,89.2489700317383,17.6986522674561,2,1,596993,41.524533847315,4.36052014010215,3.35447819321165,4.52417365027731,41.5405205756181,3.16727900727474,2.76887668699633,151.217853475669,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,26.92165184021,4.30624341964722,9.12797451019287,18.3965816497803,34,19,68,0,97,70.1030927835051
"32",2,"AK",9,4,1994,0,0,4.24391965689017,19.4665,7.6076922416687,13.98792552948,90.9128036499023,15.9020748138428,2,0,600624,41.9196418485553,4.18697887530302,3.4627320919577,4.71642824795546,41.5549495191667,3.47729327491481,2.64225205785983,149.770904925544,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,1,0,0,0,0,1,0,0,0,0,0,0.252054780721664,0,0.747945189476013,26.6182441711426,4.45029735565186,8.99954891204834,17.6167068481445,24,21,89,0,121,73.5537190082645
"33",2,"AK",9,4,1995,0,0,4.10080735684175,19.4022,7.32307720184326,13.2133979797363,92.1468048095703,16.5359535217285,0,1,601345,42.3147498497956,3.93318311451829,3.56384438217662,4.96337377046454,41.3552952132303,5.28866177024731,2.87189550091877,150.777008206604,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,1,0,0,0,0,1,0,0,0,0,0,1,0,0,26.0276107788086,4.57899570465088,8.94704246520996,16.8471183776855,11,32,75,4,103,72.8155339805825
"34",2,"AK",9,4,1996,0,0,4.37910592840683,19.2224,7.6076922416687,11.7291803359985,91.3765335083008,16.9432163238525,0,0,604918,42.709857851036,3.80051511113903,3.6500814986494,5.12135529113037,41.5466228480554,4.76009920703313,2.9061790193051,157.475889294086,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,1,0,0,0,0,1,0,0,0,0,0,1,0,0,25.7114639282227,4.74687337875366,8.98698425292969,16.0622711181641,9,29,85,0,120,70.8333333333333
"35",2,"AK",9,4,1997,0,0,4.81402522148458,19.6723,7.14615392684937,12.0710096359253,92.0527267456055,15.7172317504883,0,1,608846,43.1049658522762,3.85171291262487,3.79767625967815,5.29181435042687,42.057104752269,5.05272765797923,2.05799167605601,166.390187338013,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,1,0,0,0,0,1,0,0,0,0,0,1,0,0,25.7613773345947,4.95474481582642,8.99459648132324,15.2742071151733,9,31,85,2,128,66.40625
"36",2,"AK",9,4,1998,0,0,5.03246885184613,20.0293,6.35384607315063,12.1327829360962,90.6485290527344,14.6271944046021,0,0,615205,43.5000738535165,3.88911013402037,3.8582261197487,5.44533935842524,42.6695166651767,4.51246811054902,2.76005559122569,155.011744052795,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,1,0,0,0,0,1,0,0,0,0,0,1,0,0,25.9367160797119,5.13701486587524,8.98566341400146,14.7108068466187,5,28,83,0,129,64.3410852713178
"37",2,"AK",9,4,1999,0,0,4.76997578692494,20.0709,6.4769229888916,12.8839044570923,92.8243103027344,13.4944171905518,0,1,619500,43.8951818547569,3.88490718321227,4.00242130750605,5.60936238902341,43.22001614205,4.32152809233345,2.92655367231638,154.55205811138,2,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,1,0,0,0,0,1,0,0,0,0,0,1,0,0,25.4480381011963,5.19031524658203,9.08401203155518,14.4076547622681,3,27,55,2,96,57.2916666666667
"38",2,"AK",9,4,2000,0,0,4.25662021488527,20.7752,6.37692308425903,14.4484777450562,90.4206848144531,15.3423328399658,0,0,627963,44.2902898559971,3.63763470140757,4.13447926072077,5.74970181364189,39.5381575029102,2.55211091474035,2.84411661196599,155.276664389462,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,1,0,0,0,0,1,0,0,0,0,0,1,0,0,25.1333274841309,5.22116756439209,9.18366241455078,14.1581592559814,2,16,96,1,137,70.0729927007299
